Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764713323,250,,Aggregated,17.200000,0.000000,2300,5300,13000,18000,29000,35000,37000,38000,41000,41000,41000,478,0,2300.0,8663.443830125521,195.39229999999998,41354.169499999996,106.86610878661088
1764713324,250,,Aggregated,17.500000,0.000000,2400,4000,13000,17000,29000,35000,38000,40000,43000,43000,43000,507,0,2400.0,8566.19140552268,195.39229999999998,43359.281599999995,106.85798816568047
1764713325,250,,Aggregated,16.900000,0.000000,2400,4000,13000,18000,29000,36000,38000,40000,44000,44000,44000,509,0,2400.0,8623.171984872297,195.39229999999998,44037.175599999995,106.85854616895874
1764713326,250,,Aggregated,14.300000,0.000000,2300,4000,13000,18000,30000,37000,39000,41000,45000,45000,45000,520,0,2300.0,8714.92752,195.39229999999998,44856.7791,106.8576923076923
1764713327,250,,Aggregated,16.700000,0.000000,2300,3700,12000,17000,30000,37000,40000,43000,46000,46000,46000,550,0,2300.0,8567.624374363633,195.39229999999998,45841.8815,106.86545454545454
1764713328,250,,Aggregated,16.700000,0.000000,2300,3500,11000,17000,29000,37000,40000,43000,46000,46000,46000,564,0,2300.0,8378.181132446805,195.39229999999998,45841.8815,106.8581560283688
1764713329,250,,Aggregated,17.200000,0.000000,2300,3500,10000,17000,29000,37000,41000,44000,46000,46000,46000,573,0,2300.0,8417.540025305407,195.39229999999998,45841.8815,106.84467713787086
1764713330,250,,Aggregated,18.300000,0.000000,2300,3200,10000,17000,30000,37000,43000,45000,49000,49000,49000,592,0,2300.0,8519.935547466213,195.39229999999998,49345.624200000006,106.83783783783784
1764713331,250,,Aggregated,15.800000,0.000000,2300,3200,9900,16000,30000,37000,43000,45000,50000,50000,50000,610,0,2300.0,8371.663571475407,195.39229999999998,49837.010200000004,106.8360655737705
1764713332,250,,Aggregated,12.400000,0.000000,2300,3200,9900,16000,30000,37000,44000,49000,51000,51000,51000,626,0,2300.0,8425.715099041528,195.39229999999998,51065.0796,106.8370607028754
1764713333,250,,Aggregated,12.400000,0.000000,2300,3200,9900,16000,30000,37000,44000,49000,51000,51000,51000,626,0,2300.0,8425.715099041528,195.39229999999998,51065.0796,106.8370607028754
1764713334,250,,Aggregated,13.300000,0.000000,2300,3200,9900,16000,30000,37000,44000,49000,51000,51000,51000,627,0,2300.0,8489.339743062195,195.39229999999998,51065.0796,106.84370015948963
1764713335,250,,Aggregated,14.800000,0.000000,2300,2900,8300,14000,30000,37000,45000,49000,53000,53000,53000,685,0,2300.0,8042.039386131383,94.222699999996,53476.4482,106.84525547445256
1764713336,250,,Aggregated,14.800000,0.000000,2300,2900,8300,14000,30000,37000,46000,49000,55000,55000,55000,686,0,2300.0,8110.305629883378,94.222699999996,54872.6826,106.84256559766764
1764713337,250,,Aggregated,14.800000,0.000000,2300,2900,8400,15000,31000,38000,49000,51000,56000,56000,56000,700,0,2300.0,8263.434725428568,94.222699999996,55831.2685,106.85857142857142
1764713338,250,,Aggregated,14.800000,0.000000,2300,2900,8400,15000,31000,38000,49000,51000,56000,56000,56000,700,0,2300.0,8263.434725428568,94.222699999996,55831.2685,106.85857142857142
1764713339,250,,Aggregated,15.800000,0.000000,2300,2900,8300,15000,31000,39000,49000,51000,58000,58000,58000,714,0,2300.0,8378.247771148453,94.222699999996,57981.552899999995,106.85854341736695
